"sampid","organism"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-477","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-478","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-479","Escherichia coli"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-48","Oxacillin-resistant S. aureus"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-480","Acinetobacter baumannii complex"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-481","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-482","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-483","Escherichia coli"
"dzd-484",NULL
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-485","Pseudomonas aeruginosa"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-486","Oxacillin-resistant S. aureus"
"dzd-487",NULL
"dzd-488",NULL
"dzd-489",NULL
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-49","Staphylococcus capitis"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-490","Klebsiella pneumoniae"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-491","Enterococcus faecalis"
"dzd-492","Enterococcus faecium"
"dzd-492","Enterococcus faecium"
"dzd-492","Enterococcus faecium"
"dzd-492","Enterococcus faecium"
"dzd-492","Enterococcus faecium"
"dzd-492","Enterococcus faecium"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-493","Pseudomonas aeruginosa"
"dzd-494",NULL
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-495","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-496","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-497","Escherichia coli"
"dzd-498",NULL
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-499","Proteus mirabilis"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Klebsiella species"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Escherichia coli"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-5","Klebsiella species"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-50","Escherichia coli"
"dzd-500",NULL
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-501","Staphylococcus epidermidis"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-502","Klebsiella pneumoniae"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-503","Staphylococcus aureus"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-504","Staphylococcus capitis"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-505","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-506","Escherichia coli"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-507","Staphylococcus aureus"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-508","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-509","Pseudomonas aeruginosa"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-51","Enterobacter aerogenes"
"dzd-510","Enterococcus faecium"
"dzd-510","Enterococcus faecium"
"dzd-510","Enterococcus faecium"
"dzd-510","Enterococcus faecium"
"dzd-510","Enterococcus faecium"
"dzd-510","Enterococcus faecium"
"dzd-511",NULL
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-512","Pseudomonas aeruginosa"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
"dzd-513","Staphylococcus aureus"
